출병,NNP,*,F,출병,*,*,*,*
옥장,NNP,*,F,옥장,*,*,*,*
보물,NNP,*,F,보물,*,*,*,*
도서,NNP,*,F,도서,*,*,*,*
득,NNP,*,F,득,*,*,*,*
吉,NNP,*,F,吉,*,*,*,*
범려,NNP,*,F,범려,*,*,*,*
절,NNP,*,F,절,*,*,*,*
왕,NNP,*,F,왕,*,*,*,*
수,NNP,*,F,수,*,*,*,*
무상,NNP,*,F,무상,*,*,*,*
三月,NNP,*,F,三月,*,*,*,*
酉時,NNP,*,F,酉時,*,*,*,*
己巳,NNP,*,F,己巳,*,*,*,*
壬申,NNP,*,F,壬申,*,*,*,*
시대,NNP,*,F,시대,*,*,*,*
오,NNP,*,F,오,*,*,*,*
때,NNP,*,F,때,*,*,*,*
삼,NNP,*,F,삼,*,*,*,*
전이,NNP,*,F,전이,*,*,*,*
巳,NNP,*,F,巳,*,*,*,*
申,NNP,*,F,申,*,*,*,*
봄,NNP,*,F,봄,*,*,*,*
木,NNP,*,F,木,*,*,*,*
호전,NNP,*,F,호전,*,*,*,*
완치,NNP,*,F,완치,*,*,*,*
註解,NNP,*,F,註解,*,*,*,*
소담,NNP,*,F,소담,*,*,*,*
귀,NNP,*,F,귀,*,*,*,*
흉화,NNP,*,F,흉화,*,*,*,*
지반,NNP,*,F,지반,*,*,*,*
장생,NNP,*,F,장생,*,*,*,*
음신,NNP,*,F,음신,*,*,*,*
凶禍,NNP,*,F,凶禍,*,*,*,*
地盤,NNP,*,F,地盤,*,*,*,*
天神,NNP,*,F,天神,*,*,*,*
長生,NNP,*,F,長生,*,*,*,*
법,NNP,*,F,법,*,*,*,*
임간,NNP,*,F,임간,*,*,*,*
조합,NNP,*,F,조합,*,*,*,*
鬼,NNP,*,F,鬼,*,*,*,*
신속,NNP,*,F,신속,*,*,*,*
발생,NNP,*,F,발생,*,*,*,*
처벌,NNP,*,F,처벌,*,*,*,*
망,NNP,*,F,망,*,*,*,*
墓,NNP,*,F,墓,*,*,*,*
이,NNP,*,F,이,*,*,*,*
제,NNP,*,F,제,*,*,*,*
극,NNP,*,F,극,*,*,*,*
현무,NNP,*,F,현무,*,*,*,*
왕신,NNP,*,F,왕신,*,*,*,*
모,NNP,*,F,모,*,*,*,*
玄武,NNP,*,F,玄武,*,*,*,*
임신,NNP,*,F,임신,*,*,*,*
도망,NNP,*,F,도망,*,*,*,*
작,NNP,*,F,작,*,*,*,*
祿,NNP,*,F,祿,*,*,*,*
日,NNP,*,F,日,*,*,*,*
신,NNP,*,F,신,*,*,*,*
현재,NNP,*,F,현재,*,*,*,*
포기,NNP,*,F,포기,*,*,*,*
행동,NNP,*,F,행동,*,*,*,*
천반,NNP,*,F,천반,*,*,*,*
화,NNP,*,F,화,*,*,*,*
天盤,NNP,*,F,天盤,*,*,*,*
호승,NNP,*,F,호승,*,*,*,*
귀앙,NNP,*,F,귀앙,*,*,*,*
비천,NNP,*,F,비천,*,*,*,*
禍,NNP,*,F,禍,*,*,*,*
해소,NNP,*,F,해소,*,*,*,*
가망,NNP,*,F,가망,*,*,*,*
삼형,NNP,*,F,삼형,*,*,*,*
불화,NNP,*,F,불화,*,*,*,*
三刑,NNP,*,F,三刑,*,*,*,*
上下,NNP,*,F,上下,*,*,*,*
빈주,NNP,*,F,빈주,*,*,*,*
불투,NNP,*,F,불투,*,*,*,*
재상,NNP,*,F,재상,*,*,*,*
삼전,NNP,*,F,삼전,*,*,*,*
뜻,NNP,*,F,뜻,*,*,*,*
각자,NNP,*,F,각자,*,*,*,*
심,NNP,*,F,심,*,*,*,*
형벌,NNP,*,F,형벌,*,*,*,*
문책,NNP,*,F,문책,*,*,*,*
등,NNP,*,F,등,*,*,*,*
예의,NNP,*,F,예의,*,*,*,*
은혜,NNP,*,F,은혜,*,*,*,*
세력,NNP,*,F,세력,*,*,*,*
의지,NNP,*,F,의지,*,*,*,*
연여,NNP,*,F,연여,*,*,*,*
생,NNP,*,F,생,*,*,*,*
무형,NNP,*,F,무형,*,*,*,*
無形,NNP,*,F,無形,*,*,*,*
부모,NNP,*,F,부모,*,*,*,*
순공,NNP,*,F,순공,*,*,*,*
탐,NNP,*,F,탐,*,*,*,*
존장,NNP,*,F,존장,*,*,*,*
천후,NNP,*,F,천후,*,*,*,*
암기,NNP,*,F,암기,*,*,*,*
충파,NNP,*,F,충파,*,*,*,*
尊長,NNP,*,F,尊長,*,*,*,*
天后,NNP,*,F,天后,*,*,*,*
을,NNP,*,F,을,*,*,*,*
貪,NNP,*,F,貪,*,*,*,*
모두,NNP,*,F,모두,*,*,*,*
견,NNP,*,F,견,*,*,*,*
불생,NNP,*,F,불생,*,*,*,*
교차,NNP,*,F,교차,*,*,*,*
이익,NNP,*,F,이익,*,*,*,*
효,NNP,*,F,효,*,*,*,*
겉,NNP,*,F,겉,*,*,*,*
천,NNP,*,F,천,*,*,*,*
옆,NNP,*,F,옆,*,*,*,*
비용,NNP,*,F,비용,*,*,*,*
동류,NNP,*,F,동류,*,*,*,*
행,NNP,*,F,행,*,*,*,*
퇴,NNP,*,F,퇴,*,*,*,*
무용,NNP,*,F,무용,*,*,*,*
상,NNP,*,F,상,*,*,*,*
同類,NNP,*,F,同類,*,*,*,*
無用,NNP,*,F,無用,*,*,*,*
하나,NNP,*,F,하나,*,*,*,*
둘,NNP,*,F,둘,*,*,*,*
行,NNP,*,F,行,*,*,*,*
정지,NNP,*,F,정지,*,*,*,*
의외,NNP,*,F,의외,*,*,*,*
사태,NNP,*,F,사태,*,*,*,*
진행,NNP,*,F,진행,*,*,*,*
退,NNP,*,F,退,*,*,*,*
象,NNP,*,F,象,*,*,*,*
의심,NNP,*,F,의심,*,*,*,*
꼬리,NNP,*,F,꼬리,*,*,*,*
사람,NNP,*,F,사람,*,*,*,*
경,NNP,*,F,경,*,*,*,*
공신,NNP,*,F,공신,*,*,*,*
문호,NNP,*,F,문호,*,*,*,*
門戶,NNP,*,F,門戶,*,*,*,*
占者,NNP,*,F,占者,*,*,*,*
經,NNP,*,F,經,*,*,*,*
거짓,NNP,*,F,거짓,*,*,*,*
소모,NNP,*,F,소모,*,*,*,*
귀가,NNP,*,F,귀가,*,*,*,*
貴家,NNP,*,F,貴家,*,*,*,*
성사,NNP,*,F,성사,*,*,*,*
딸,NNP,*,F,딸,*,*,*,*
산기,NNP,*,F,산기,*,*,*,*
여아,NNP,*,F,여아,*,*,*,*
産期,NNP,*,F,産期,*,*,*,*
女兒,NNP,*,F,女兒,*,*,*,*
화기,NNP,*,F,화기,*,*,*,*
火氣,NNP,*,F,火氣,*,*,*,*
머리,NNP,*,F,머리,*,*,*,*
눈,NNP,*,F,눈,*,*,*,*
쇠약,NNP,*,F,쇠약,*,*,*,*
안정,NNP,*,F,안정,*,*,*,*
得,NNP,*,F,得,*,*,*,*
水路,NNP,*,F,水路,*,*,*,*
피차,NNP,*,F,피차,*,*,*,*
접촉,NNP,*,F,접촉,*,*,*,*
만일,NNP,*,F,만일,*,*,*,*
대비,NNP,*,F,대비,*,*,*,*
군비,NNP,*,F,군비,*,*,*,*
정비,NNP,*,F,정비,*,*,*,*
적군,NNP,*,F,적군,*,*,*,*
음모,NNP,*,F,음모,*,*,*,*
태상,NNP,*,F,태상,*,*,*,*
혼사,NNP,*,F,혼사,*,*,*,*
태세,NNP,*,F,태세,*,*,*,*
太常,NNP,*,F,太常,*,*,*,*
婚事,NNP,*,F,婚事,*,*,*,*
三傳,NNP,*,F,三傳,*,*,*,*
太歲,NNP,*,F,太歲,*,*,*,*
日月,NNP,*,F,日月,*,*,*,*
亥,NNP,*,F,亥,*,*,*,*
상합,NNP,*,F,상합,*,*,*,*
옷,NNP,*,F,옷,*,*,*,*
가게,NNP,*,F,가게,*,*,*,*
개업,NNP,*,F,개업,*,*,*,*
반,NNP,*,F,반,*,*,*,*
주격,NNP,*,F,주격,*,*,*,*
傳,NNP,*,F,傳,*,*,*,*
도모,NNP,*,F,도모,*,*,*,*
충,NNP,*,F,충,*,*,*,*
탈,NNP,*,F,탈,*,*,*,*
삼교,NNP,*,F,삼교,*,*,*,*
삼합,NNP,*,F,삼합,*,*,*,*
三交,NNP,*,F,三交,*,*,*,*
三合,NNP,*,F,三合,*,*,*,*
교,NNP,*,F,교,*,*,*,*
관리,NNP,*,F,관리,*,*,*,*
차합,NNP,*,F,차합,*,*,*,*
가지,NNP,*,F,가지,*,*,*,*
空,NNP,*,F,空,*,*,*,*
길흉,NNP,*,F,길흉,*,*,*,*
요극,NNP,*,F,요극,*,*,*,*
별책,NNP,*,F,별책,*,*,*,*
선악,NNP,*,F,선악,*,*,*,*
공항,NNP,*,F,공항,*,*,*,*
순,NNP,*,F,순,*,*,*,*
吉凶,NNP,*,F,吉凶,*,*,*,*
善惡,NNP,*,F,善惡,*,*,*,*
불행,NNP,*,F,불행,*,*,*,*
전자,NNP,*,F,전자,*,*,*,*
초시,NNP,*,F,초시,*,*,*,*
그,NNP,*,F,그,*,*,*,*
판단,NNP,*,F,판단,*,*,*,*
힘,NNP,*,F,힘,*,*,*,*
걱정,NNP,*,F,걱정,*,*,*,*
기쁨,NNP,*,F,기쁨,*,*,*,*
불,NNP,*,F,불,*,*,*,*
旬,NNP,*,F,旬,*,*,*,*
결국,NNP,*,F,결국,*,*,*,*
참관,NNP,*,F,참관,*,*,*,*
려,NNP,*,F,려,*,*,*,*
지신,NNP,*,F,지신,*,*,*,*
재,NNP,*,F,재,*,*,*,*
귀향,NNP,*,F,귀향,*,*,*,*
탈기,NNP,*,F,탈기,*,*,*,*
삼순,NNP,*,F,삼순,*,*,*,*
脫氣,NNP,*,F,脫氣,*,*,*,*
三旬,NNP,*,F,三旬,*,*,*,*
干,NNP,*,F,干,*,*,*,*
나,NNP,*,F,나,*,*,*,*
필요,NNP,*,F,필요,*,*,*,*
위,NNP,*,F,위,*,*,*,*
유익,NNP,*,F,유익,*,*,*,*
반대,NNP,*,F,반대,*,*,*,*
財,NNP,*,F,財,*,*,*,*
약속,NNP,*,F,약속,*,*,*,*
후,NNP,*,F,후,*,*,*,*
실행,NNP,*,F,실행,*,*,*,*
간상,NNP,*,F,간상,*,*,*,*
협,NNP,*,F,협,*,*,*,*
발사,NNP,*,F,발사,*,*,*,*
재해,NNP,*,F,재해,*,*,*,*
災害,NNP,*,F,災害,*,*,*,*
정단,NNP,*,F,정단,*,*,*,*
바깥,NNP,*,F,바깥,*,*,*,*
당일,NNP,*,F,당일,*,*,*,*
비나,NNP,*,F,비나,*,*,*,*
男兒,NNP,*,F,男兒,*,*,*,*
申日,NNP,*,F,申日,*,*,*,*
공명,NNP,*,F,공명,*,*,*,*
허망,NNP,*,F,허망,*,*,*,*
수고,NNP,*,F,수고,*,*,*,*
손,NNP,*,F,손,*,*,*,*
수확,NNP,*,F,수확,*,*,*,*
도주,NNP,*,F,도주,*,*,*,*
처분,NNP,*,F,처분,*,*,*,*
功,NNP,*,F,功,*,*,*,*
적,NNP,*,F,적,*,*,*,*
사신,NNP,*,F,사신,*,*,*,*
진실,NNP,*,F,진실,*,*,*,*
위탁,NNP,*,F,위탁,*,*,*,*
중전,NNP,*,F,중전,*,*,*,*
의,NNP,*,F,의,*,*,*,*
將,NNP,*,F,將,*,*,*,*
비병,NNP,*,F,비병,*,*,*,*
맥,NNP,*,F,맥,*,*,*,*
脈,NNP,*,F,脈,*,*,*,*
병세,NNP,*,F,병세,*,*,*,*
부족,NNP,*,F,부족,*,*,*,*
시간,NNP,*,F,시간,*,*,*,*
월장,NNP,*,F,월장,*,*,*,*
흉성,NNP,*,F,흉성,*,*,*,*
길성,NNP,*,F,길성,*,*,*,*
난,NNP,*,F,난,*,*,*,*
月將,NNP,*,F,月將,*,*,*,*
凶星,NNP,*,F,凶星,*,*,*,*
吉星,NNP,*,F,吉星,*,*,*,*
피난,NNP,*,F,피난,*,*,*,*
생수,NNP,*,F,생수,*,*,*,*
기구,NNP,*,F,기구,*,*,*,*
유일,NNP,*,F,유일,*,*,*,*
각답,NNP,*,F,각답,*,*,*,*
진용,NNP,*,F,진용,*,*,*,*
연주,NNP,*,F,연주,*,*,*,*
후퇴,NNP,*,F,후퇴,*,*,*,*
앞,NNP,*,F,앞,*,*,*,*
전진,NNP,*,F,전진,*,*,*,*
元首,NNP,*,F,元首,*,*,*,*
고개,NNP,*,F,고개,*,*,*,*
번,NNP,*,F,번,*,*,*,*
실,NNP,*,F,실,*,*,*,*
폐구,NNP,*,F,폐구,*,*,*,*
은택,NNP,*,F,은택,*,*,*,*
閉口,NNP,*,F,閉口,*,*,*,*
恩澤,NNP,*,F,恩澤,*,*,*,*
實,NNP,*,F,實,*,*,*,*
집안,NNP,*,F,집안,*,*,*,*
몰락,NNP,*,F,몰락,*,*,*,*
순미,NNP,*,F,순미,*,*,*,*
거,NNP,*,F,거,*,*,*,*
패,NNP,*,F,패,*,*,*,*
빈,NNP,*,F,빈,*,*,*,*
酉,NNP,*,F,酉,*,*,*,*
실제,NNP,*,F,실제,*,*,*,*
敗,NNP,*,F,敗,*,*,*,*
입옥,NNP,*,F,입옥,*,*,*,*
자신,NNP,*,F,자신,*,*,*,*
편안,NNP,*,F,편안,*,*,*,*
데,NNP,*,F,데,*,*,*,*
원수,NNP,*,F,원수,*,*,*,*
존귀,NNP,*,F,존귀,*,*,*,*
순리,NNP,*,F,순리,*,*,*,*
충신,NNP,*,F,충신,*,*,*,*
효자,NNP,*,F,효자,*,*,*,*
시작,NNP,*,F,시작,*,*,*,*
승리,NNP,*,F,승리,*,*,*,*
연회,NNP,*,F,연회,*,*,*,*
宴會,NNP,*,F,宴會,*,*,*,*
장사,NNP,*,F,장사,*,*,*,*
술집,NNP,*,F,술집,*,*,*,*
종류,NNP,*,F,종류,*,*,*,*
돈,NNP,*,F,돈,*,*,*,*
고생,NNP,*,F,고생,*,*,*,*
끝,NNP,*,F,끝,*,*,*,*
지,NNP,*,F,지,*,*,*,*
때문,NNP,*,F,때문,*,*,*,*
폐,NNP,*,F,폐,*,*,*,*
비장,NNP,*,F,비장,*,*,*,*
脾臟,NNP,*,F,脾臟,*,*,*,*
기침,NNP,*,F,기침,*,*,*,*
肺,NNP,*,F,肺,*,*,*,*
영향,NNP,*,F,영향,*,*,*,*
대승,NNP,*,F,대승,*,*,*,*
동춘,NNP,*,F,동춘,*,*,*,*
하추,NNP,*,F,하추,*,*,*,*
大勝,NNP,*,F,大勝,*,*,*,*
징조,NNP,*,F,징조,*,*,*,*
기피,NNP,*,F,기피,*,*,*,*
사기,NNP,*,F,사기,*,*,*,*
문직,NNP,*,F,문직,*,*,*,*
관성,NNP,*,F,관성,*,*,*,*
문자,NNP,*,F,문자,*,*,*,*
천마,NNP,*,F,천마,*,*,*,*
천차,NNP,*,F,천차,*,*,*,*
화개,NNP,*,F,화개,*,*,*,*
승헌,NNP,*,F,승헌,*,*,*,*
위의,NNP,*,F,위의,*,*,*,*
예부,NNP,*,F,예부,*,*,*,*
상서,NNP,*,F,상서,*,*,*,*
귀결,NNP,*,F,귀결,*,*,*,*
父母,NNP,*,F,父母,*,*,*,*
文職,NNP,*,F,文職,*,*,*,*
文字,NNP,*,F,文字,*,*,*,*
天馬,NNP,*,F,天馬,*,*,*,*
華蓋,NNP,*,F,華蓋,*,*,*,*
威儀,NNP,*,F,威儀,*,*,*,*
尙書,NNP,*,F,尙書,*,*,*,*
歸結,NNP,*,F,歸結,*,*,*,*
月,NNP,*,F,月,*,*,*,*
災,NNP,*,F,災,*,*,*,*
주작,NNP,*,F,주작,*,*,*,*
발표,NNP,*,F,발표,*,*,*,*
午,NNP,*,F,午,*,*,*,*
火,NNP,*,F,火,*,*,*,*
數,NNP,*,F,數,*,*,*,*
수명,NNP,*,F,수명,*,*,*,*
세,NNP,*,F,세,*,*,*,*
응,NNP,*,F,응,*,*,*,*
출산,NNP,*,F,출산,*,*,*,*
공경,NNP,*,F,공경,*,*,*,*
사,NNP,*,F,사,*,*,*,*
指南,NNP,*,F,指南,*,*,*,*
卯年,NNP,*,F,卯年,*,*,*,*
巳時,NNP,*,F,巳時,*,*,*,*
出山,NNP,*,F,出山,*,*,*,*
公卿,NNP,*,F,公卿,*,*,*,*
기운,NNP,*,F,기운,*,*,*,*
상극,NNP,*,F,상극,*,*,*,*
휴직,NNP,*,F,휴직,*,*,*,*
숲,NNP,*,F,숲,*,*,*,*
내년,NNP,*,F,내년,*,*,*,*
마,NNP,*,F,마,*,*,*,*
應,NNP,*,F,應,*,*,*,*
직위,NNP,*,F,직위,*,*,*,*
德,NNP,*,F,德,*,*,*,*
邪,NNP,*,F,邪,*,*,*,*
正,NNP,*,F,正,*,*,*,*
궁,NNP,*,F,궁,*,*,*,*
艮,NNP,*,F,艮,*,*,*,*
산,NNP,*,F,산,*,*,*,*
덕신,NNP,*,F,덕신,*,*,*,*
등사,NNP,*,F,등사,*,*,*,*
본가,NNP,*,F,본가,*,*,*,*
류신,NNP,*,F,류신,*,*,*,*
왕상,NNP,*,F,왕상,*,*,*,*
휴수,NNP,*,F,휴수,*,*,*,*
덕사,NNP,*,F,덕사,*,*,*,*
사정,NNP,*,F,사정,*,*,*,*
螣蛇,NNP,*,F,螣蛇,*,*,*,*
本家,NNP,*,F,本家,*,*,*,*
邪正,NNP,*,F,邪正,*,*,*,*
기궁,NNP,*,F,기궁,*,*,*,*
神,NNP,*,F,神,*,*,*,*
염상,NNP,*,F,염상,*,*,*,*
교동,NNP,*,F,교동,*,*,*,*
일녀,NNP,*,F,일녀,*,*,*,*
支干,NNP,*,F,支干,*,*,*,*
노비,NNP,*,F,노비,*,*,*,*
극치,NNP,*,F,극치,*,*,*,*
戌,NNP,*,F,戌,*,*,*,*
庚,NNP,*,F,庚,*,*,*,*
흉악,NNP,*,F,흉악,*,*,*,*
위험,NNP,*,F,위험,*,*,*,*
술,NNP,*,F,술,*,*,*,*
재물,NNP,*,F,재물,*,*,*,*
중심,NNP,*,F,중심,*,*,*,*
허,NNP,*,F,허,*,*,*,*
모사,NNP,*,F,모사,*,*,*,*
구류,NNP,*,F,구류,*,*,*,*
존,NNP,*,F,존,*,*,*,*
범,NNP,*,F,범,*,*,*,*
불순,NNP,*,F,불순,*,*,*,*
과체,NNP,*,F,과체,*,*,*,*
무음,NNP,*,F,무음,*,*,*,*
음사,NNP,*,F,음사,*,*,*,*
암매,NNP,*,F,암매,*,*,*,*
炎上,NNP,*,F,炎上,*,*,*,*
謀事,NNP,*,F,謀事,*,*,*,*
九流,NNP,*,F,九流,*,*,*,*
陰私,NNP,*,F,陰私,*,*,*,*
暗昧,NNP,*,F,暗昧,*,*,*,*
虛,NNP,*,F,虛,*,*,*,*
부탁,NNP,*,F,부탁,*,*,*,*
알현,NNP,*,F,알현,*,*,*,*
옛것,NNP,*,F,옛것,*,*,*,*
형통,NNP,*,F,형통,*,*,*,*
스님,NNP,*,F,스님,*,*,*,*
도사,NNP,*,F,도사,*,*,*,*
기대,NNP,*,F,기대,*,*,*,*
성과,NNP,*,F,성과,*,*,*,*
尊,NNP,*,F,尊,*,*,*,*
順,NNP,*,F,順,*,*,*,*
내부,NNP,*,F,내부,*,*,*,*
아래,NNP,*,F,아래,*,*,*,*
부부,NNP,*,F,부부,*,*,*,*
국한,NNP,*,F,국한,*,*,*,*
관사,NNP,*,F,관사,*,*,*,*
官事,NNP,*,F,官事,*,*,*,*
가난,NNP,*,F,가난,*,*,*,*
용,NNP,*,F,용,*,*,*,*
불명,NNP,*,F,불명,*,*,*,*
남편,NNP,*,F,남편,*,*,*,*
방해,NNP,*,F,방해,*,*,*,*
남,NNP,*,F,남,*,*,*,*
태아,NNP,*,F,태아,*,*,*,*
胎兒,NNP,*,F,胎兒,*,*,*,*
男,NNP,*,F,男,*,*,*,*
부실,NNP,*,F,부실,*,*,*,*
손상,NNP,*,F,손상,*,*,*,*
방지,NNP,*,F,방지,*,*,*,*
대장,NNP,*,F,대장,*,*,*,*
大腸,NNP,*,F,大腸,*,*,*,*
가족,NNP,*,F,가족,*,*,*,*
도둑,NNP,*,F,도둑,*,*,*,*
소식,NNP,*,F,소식,*,*,*,*
정확,NNP,*,F,정확,*,*,*,*
구진,NNP,*,F,구진,*,*,*,*
句陳,NNP,*,F,句陳,*,*,*,*
처,NNP,*,F,처,*,*,*,*
상생,NNP,*,F,상생,*,*,*,*
心境,NNP,*,F,心境,*,*,*,*
干將,NNP,*,F,干將,*,*,*,*
私情,NNP,*,F,私情,*,*,*,*
甲子,NNP,*,F,甲子,*,*,*,*
相生,NNP,*,F,相生,*,*,*,*
침범,NNP,*,F,침범,*,*,*,*
妻,NNP,*,F,妻,*,*,*,*
천장,NNP,*,F,천장,*,*,*,*
재앙,NNP,*,F,재앙,*,*,*,*
災殃,NNP,*,F,災殃,*,*,*,*
초,NNP,*,F,초,*,*,*,*
조협,NNP,*,F,조협,*,*,*,*
유기,NNP,*,F,유기,*,*,*,*
명령,NNP,*,F,명령,*,*,*,*
내,NNP,*,F,내,*,*,*,*
夫婦,NNP,*,F,夫婦,*,*,*,*
음각,NNP,*,F,음각,*,*,*,*
유사,NNP,*,F,유사,*,*,*,*
차극,NNP,*,F,차극,*,*,*,*
위주,NNP,*,F,위주,*,*,*,*
마음,NNP,*,F,마음,*,*,*,*
음,NNP,*,F,음,*,*,*,*
양,NNP,*,F,양,*,*,*,*
공적,NNP,*,F,공적,*,*,*,*
사적,NNP,*,F,사적,*,*,*,*
육양,NNP,*,F,육양,*,*,*,*
수족,NNP,*,F,수족,*,*,*,*
수공,NNP,*,F,수공,*,*,*,*
陰,NNP,*,F,陰,*,*,*,*
陽,NNP,*,F,陽,*,*,*,*
양격,NNP,*,F,양격,*,*,*,*
양지,NNP,*,F,양지,*,*,*,*
육합,NNP,*,F,육합,*,*,*,*
행년,NNP,*,F,행년,*,*,*,*
혼전,NNP,*,F,혼전,*,*,*,*
六合,NNP,*,F,六合,*,*,*,*
