酉金,NNP,*,F,酉金,*,*,*,*
財爻,NNP,*,F,財爻,*,*,*,*
辛鬼,NNP,*,F,辛鬼,*,*,*,*
묘고,NNP,*,F,묘고,*,*,*,*
墓庫,NNP,*,F,墓庫,*,*,*,*
辰戌,NNP,*,F,辰戌,*,*,*,*
乙辛,NNP,*,F,乙辛,*,*,*,*
兩日,NNP,*,F,兩日,*,*,*,*
辛墓,NNP,*,F,辛墓,*,*,*,*
傳財,NNP,*,F,傳財,*,*,*,*
墓神,NNP,*,F,墓神,*,*,*,*
귀묘,NNP,*,F,귀묘,*,*,*,*
鬼墓,NNP,*,F,鬼墓,*,*,*,*
冲散,NNP,*,F,冲散,*,*,*,*
支陰,NNP,*,F,支陰,*,*,*,*
체생,NNP,*,F,체생,*,*,*,*
金局,NNP,*,F,金局,*,*,*,*
遞生,NNP,*,F,遞生,*,*,*,*
乙干,NNP,*,F,乙干,*,*,*,*
맥월,NNP,*,F,맥월,*,*,*,*
課名,NNP,*,F,課名,*,*,*,*
從革,NNP,*,F,從革,*,*,*,*
驀越,NNP,*,F,驀越,*,*,*,*
求謀,NNP,*,F,求謀,*,*,*,*
격합,NNP,*,F,격합,*,*,*,*
格合,NNP,*,F,格合,*,*,*,*
周遍,NNP,*,F,周遍,*,*,*,*
생설,NNP,*,F,생설,*,*,*,*
生洩,NNP,*,F,生洩,*,*,*,*
救神,NNP,*,F,救神,*,*,*,*
작륜,NNP,*,F,작륜,*,*,*,*
亥水,NNP,*,F,亥水,*,*,*,*
申官,NNP,*,F,申官,*,*,*,*
斫輪,NNP,*,F,斫輪,*,*,*,*
舊愿,NNP,*,F,舊愿,*,*,*,*
神祗,NNP,*,F,神祗,*,*,*,*
宅上,NNP,*,F,宅上,*,*,*,*
함공,NNP,*,F,함공,*,*,*,*
日墓,NNP,*,F,日墓,*,*,*,*
伏尸,NNP,*,F,伏尸,*,*,*,*
陷空,NNP,*,F,陷空,*,*,*,*
墓虎,NNP,*,F,墓虎,*,*,*,*
斬關,NNP,*,F,斬關,*,*,*,*
孤辰,NNP,*,F,孤辰,*,*,*,*
明鬼,NNP,*,F,明鬼,*,*,*,*
혈광,NNP,*,F,혈광,*,*,*,*
血光,NNP,*,F,血光,*,*,*,*
卯將,NNP,*,F,卯將,*,*,*,*
酉官,NNP,*,F,酉官,*,*,*,*
鬼賊,NNP,*,F,鬼賊,*,*,*,*
관효,NNP,*,F,관효,*,*,*,*
태신,NNP,*,F,태신,*,*,*,*
貴德,NNP,*,F,貴德,*,*,*,*
官爻,NNP,*,F,官爻,*,*,*,*
催官,NNP,*,F,催官,*,*,*,*
胎神,NNP,*,F,胎神,*,*,*,*
衰木,NNP,*,F,衰木,*,*,*,*
眞金,NNP,*,F,眞金,*,*,*,*
磨羅,NNP,*,F,磨羅,*,*,*,*
순중,NNP,*,F,순중,*,*,*,*
관신,NNP,*,F,관신,*,*,*,*
旬中,NNP,*,F,旬中,*,*,*,*
干鬼,NNP,*,F,干鬼,*,*,*,*
春丑,NNP,*,F,春丑,*,*,*,*
夏辰,NNP,*,F,夏辰,*,*,*,*
秋未,NNP,*,F,秋未,*,*,*,*
冬戌,NNP,*,F,冬戌,*,*,*,*
關神,NNP,*,F,關神,*,*,*,*
沖散,NNP,*,F,沖散,*,*,*,*
干神,NNP,*,F,干神,*,*,*,*
起官,NNP,*,F,起官,*,*,*,*
尙寶,NNP,*,F,尙寶,*,*,*,*
冲波,NNP,*,F,冲波,*,*,*,*
酉字,NNP,*,F,酉字,*,*,*,*
金石,NNP,*,F,金石,*,*,*,*
申鬼,NNP,*,F,申鬼,*,*,*,*
剋地,NNP,*,F,剋地,*,*,*,*
事占,NNP,*,F,事占,*,*,*,*
겨를,NNP,*,F,겨를,*,*,*,*
死神,NNP,*,F,死神,*,*,*,*
神煞,NNP,*,F,神煞,*,*,*,*
천을,NNP,*,F,천을,*,*,*,*
좌행,NNP,*,F,좌행,*,*,*,*
天乙,NNP,*,F,天乙,*,*,*,*
左行,NNP,*,F,左行,*,*,*,*
用神,NNP,*,F,用神,*,*,*,*
聯茹,NNP,*,F,聯茹,*,*,*,*
交泰,NNP,*,F,交泰,*,*,*,*
劫財,NNP,*,F,劫財,*,*,*,*
록재,NNP,*,F,록재,*,*,*,*
祿財,NNP,*,F,祿財,*,*,*,*
형충,NNP,*,F,형충,*,*,*,*
刑沖,NNP,*,F,刑沖,*,*,*,*
려덕,NNP,*,F,려덕,*,*,*,*
勵德,NNP,*,F,勵德,*,*,*,*
興旺,NNP,*,F,興旺,*,*,*,*
魯都,NNP,*,F,魯都,*,*,*,*
子位,NNP,*,F,子位,*,*,*,*
落空,NNP,*,F,落空,*,*,*,*
合位,NNP,*,F,合位,*,*,*,*
退神,NNP,*,F,退神,*,*,*,*
財元,NNP,*,F,財元,*,*,*,*
旬奇,NNP,*,F,旬奇,*,*,*,*
旬儀,NNP,*,F,旬儀,*,*,*,*
陽日,NNP,*,F,陽日,*,*,*,*
比陽,NNP,*,F,比陽,*,*,*,*
出旬,NNP,*,F,出旬,*,*,*,*
패신,NNP,*,F,패신,*,*,*,*
敗神,NNP,*,F,敗神,*,*,*,*
丙火,NNP,*,F,丙火,*,*,*,*
龍戰,NNP,*,F,龍戰,*,*,*,*
破財,NNP,*,F,破財,*,*,*,*
敗氣,NNP,*,F,敗氣,*,*,*,*
兩軍,NNP,*,F,兩軍,*,*,*,*
小吉,NNP,*,F,小吉,*,*,*,*
蒿矢,NNP,*,F,蒿矢,*,*,*,*
승신,NNP,*,F,승신,*,*,*,*
乘神,NNP,*,F,乘神,*,*,*,*
明事,NNP,*,F,明事,*,*,*,*
暗事,NNP,*,F,暗事,*,*,*,*
閉結,NNP,*,F,閉結,*,*,*,*
兩旬,NNP,*,F,兩旬,*,*,*,*
丑害,NNP,*,F,丑害,*,*,*,*
좌묘,NNP,*,F,좌묘,*,*,*,*
坐墓,NNP,*,F,坐墓,*,*,*,*
체극,NNP,*,F,체극,*,*,*,*
遞剋,NNP,*,F,遞剋,*,*,*,*
干奇,NNP,*,F,干奇,*,*,*,*
支儀,NNP,*,F,支儀,*,*,*,*
금류,NNP,*,F,금류,*,*,*,*
金類,NNP,*,F,金類,*,*,*,*
台省,NNP,*,F,台省,*,*,*,*
儀神,NNP,*,F,儀神,*,*,*,*
吉將,NNP,*,F,吉將,*,*,*,*
凶象,NNP,*,F,凶象,*,*,*,*
兩家,NNP,*,F,兩家,*,*,*,*
협묘,NNP,*,F,협묘,*,*,*,*
兩蛇,NNP,*,F,兩蛇,*,*,*,*
夾墓,NNP,*,F,夾墓,*,*,*,*
墓方,NNP,*,F,墓方,*,*,*,*
入傳,NNP,*,F,入傳,*,*,*,*
日上,NNP,*,F,日上,*,*,*,*
亥上,NNP,*,F,亥上,*,*,*,*
戌墓,NNP,*,F,戌墓,*,*,*,*
財局,NNP,*,F,財局,*,*,*,*
命上,NNP,*,F,命上,*,*,*,*
酉刑,NNP,*,F,酉刑,*,*,*,*
空陷,NNP,*,F,空陷,*,*,*,*
둔출,NNP,*,F,둔출,*,*,*,*
入財,NNP,*,F,入財,*,*,*,*
遁出,NNP,*,F,遁出,*,*,*,*
우과,NNP,*,F,우과,*,*,*,*
生胎,NNP,*,F,生胎,*,*,*,*
懮課,NNP,*,F,懮課,*,*,*,*
破刑,NNP,*,F,破刑,*,*,*,*
申財,NNP,*,F,申財,*,*,*,*
壬鬼,NNP,*,F,壬鬼,*,*,*,*
이직,NNP,*,F,이직,*,*,*,*
택신,NNP,*,F,택신,*,*,*,*
宅神,NNP,*,F,宅神,*,*,*,*
血支,NNP,*,F,血支,*,*,*,*
相氣,NNP,*,F,相氣,*,*,*,*
朝元,NNP,*,F,朝元,*,*,*,*
占日,NNP,*,F,占日,*,*,*,*
未結,NNP,*,F,未結,*,*,*,*
奇化,NNP,*,F,奇化,*,*,*,*
卯丁,NNP,*,F,卯丁,*,*,*,*
制伏,NNP,*,F,制伏,*,*,*,*
惡將,NNP,*,F,惡將,*,*,*,*
陰日,NNP,*,F,陰日,*,*,*,*
괴강,NNP,*,F,괴강,*,*,*,*
課內,NNP,*,F,課內,*,*,*,*
丁馬,NNP,*,F,丁馬,*,*,*,*
야쇠,NNP,*,F,야쇠,*,*,*,*
夜衰,NNP,*,F,夜衰,*,*,*,*
寅鄕,NNP,*,F,寅鄕,*,*,*,*
탈향,NNP,*,F,탈향,*,*,*,*
午祿,NNP,*,F,午祿,*,*,*,*
寅木,NNP,*,F,寅木,*,*,*,*
脫鄕,NNP,*,F,脫鄕,*,*,*,*
墓絶,NNP,*,F,墓絶,*,*,*,*
所藏,NNP,*,F,所藏,*,*,*,*
精備,NNP,*,F,精備,*,*,*,*
刑煞,NNP,*,F,刑煞,*,*,*,*
涉害,NNP,*,F,涉害,*,*,*,*
傳課,NNP,*,F,傳課,*,*,*,*
遞脫,NNP,*,F,遞脫,*,*,*,*
極陰,NNP,*,F,極陰,*,*,*,*
丑土,NNP,*,F,丑土,*,*,*,*
丁干,NNP,*,F,丁干,*,*,*,*
受脫,NNP,*,F,受脫,*,*,*,*
徑曰,NNP,*,F,徑曰,*,*,*,*
저곳,NNP,*,F,저곳,*,*,*,*
섭해,NNP,*,F,섭해,*,*,*,*
축위,NNP,*,F,축위,*,*,*,*
仲神,NNP,*,F,仲神,*,*,*,*
乙木,NNP,*,F,乙木,*,*,*,*
丑位,NNP,*,F,丑位,*,*,*,*
亥位,NNP,*,F,亥位,*,*,*,*
가고,NNP,*,F,가고,*,*,*,*
子鬼,NNP,*,F,子鬼,*,*,*,*
相刑,NNP,*,F,相刑,*,*,*,*
刑傷,NNP,*,F,刑傷,*,*,*,*
相剋,NNP,*,F,相剋,*,*,*,*
指竅,NNP,*,F,指竅,*,*,*,*
奸客,NNP,*,F,奸客,*,*,*,*
曾門,NNP,*,F,曾門,*,*,*,*
凶勢,NNP,*,F,凶勢,*,*,*,*
목국,NNP,*,F,목국,*,*,*,*
木局,NNP,*,F,木局,*,*,*,*
純土,NNP,*,F,純土,*,*,*,*
巳宮,NNP,*,F,巳宮,*,*,*,*
鑄印,NNP,*,F,鑄印,*,*,*,*
私合,NNP,*,F,私合,*,*,*,*
참륜,NNP,*,F,참륜,*,*,*,*
斬輪,NNP,*,F,斬輪,*,*,*,*
貴財,NNP,*,F,貴財,*,*,*,*
火鬼,NNP,*,F,火鬼,*,*,*,*
春午,NNP,*,F,春午,*,*,*,*
夏酉,NNP,*,F,夏酉,*,*,*,*
秋子,NNP,*,F,秋子,*,*,*,*
冬卯,NNP,*,F,冬卯,*,*,*,*
空墓,NNP,*,F,空墓,*,*,*,*
戌卯,NNP,*,F,戌卯,*,*,*,*
剋制,NNP,*,F,剋制,*,*,*,*
脫丁,NNP,*,F,脫丁,*,*,*,*
盤珠,NNP,*,F,盤珠,*,*,*,*
술묘,NNP,*,F,술묘,*,*,*,*
午未,NNP,*,F,午未,*,*,*,*
卯戌,NNP,*,F,卯戌,*,*,*,*
墓覆,NNP,*,F,墓覆,*,*,*,*
不明,NNP,*,F,不明,*,*,*,*
署印,NNP,*,F,署印,*,*,*,*
파교,NNP,*,F,파교,*,*,*,*
음합,NNP,*,F,음합,*,*,*,*
破交,NNP,*,F,破交,*,*,*,*
成合,NNP,*,F,成合,*,*,*,*
陰合,NNP,*,F,陰合,*,*,*,*
酉財,NNP,*,F,酉財,*,*,*,*
不利,NNP,*,F,不利,*,*,*,*
家宅,NNP,*,F,家宅,*,*,*,*
順茹,NNP,*,F,順茹,*,*,*,*
凶將,NNP,*,F,凶將,*,*,*,*
戊土,NNP,*,F,戊土,*,*,*,*
遞刑,NNP,*,F,遞刑,*,*,*,*
흉횡,NNP,*,F,흉횡,*,*,*,*
凶橫,NNP,*,F,凶橫,*,*,*,*
旬内,NNP,*,F,旬内,*,*,*,*
連茹,NNP,*,F,連茹,*,*,*,*
土鄕,NNP,*,F,土鄕,*,*,*,*
身宅,NNP,*,F,身宅,*,*,*,*
좌공,NNP,*,F,좌공,*,*,*,*
寅馬,NNP,*,F,寅馬,*,*,*,*
坐空,NNP,*,F,坐空,*,*,*,*
間傳,NNP,*,F,間傳,*,*,*,*
국합,NNP,*,F,국합,*,*,*,*
局合,NNP,*,F,局合,*,*,*,*
得地,NNP,*,F,得地,*,*,*,*
鬼呼,NNP,*,F,鬼呼,*,*,*,*
未將,NNP,*,F,未將,*,*,*,*
卯門,NNP,*,F,卯門,*,*,*,*
寅卯,NNP,*,F,寅卯,*,*,*,*
死木,NNP,*,F,死木,*,*,*,*
敗地,NNP,*,F,敗地,*,*,*,*
살해,NNP,*,F,살해,*,*,*,*
空鄕,NNP,*,F,空鄕,*,*,*,*
귀효,NNP,*,F,귀효,*,*,*,*
鬼爻,NNP,*,F,鬼爻,*,*,*,*
領袖,NNP,*,F,領袖,*,*,*,*
子午,NNP,*,F,子午,*,*,*,*
철하,NNP,*,F,철하,*,*,*,*
綴瑕,NNP,*,F,綴瑕,*,*,*,*
甲鬼,NNP,*,F,甲鬼,*,*,*,*
極陽,NNP,*,F,極陽,*,*,*,*
戊癸,NNP,*,F,戊癸,*,*,*,*
巳亥,NNP,*,F,巳亥,*,*,*,*
통혁,NNP,*,F,통혁,*,*,*,*
統震,NNP,*,F,統震,*,*,*,*
統革,NNP,*,F,統革,*,*,*,*
魁罡,NNP,*,F,魁罡,*,*,*,*
冲空,NNP,*,F,冲空,*,*,*,*
下賊,NNP,*,F,下賊,*,*,*,*
과묘,NNP,*,F,과묘,*,*,*,*
課墓,NNP,*,F,課墓,*,*,*,*
酉戌,NNP,*,F,酉戌,*,*,*,*
日內,NNP,*,F,日內,*,*,*,*
비혼,NNP,*,F,비혼,*,*,*,*
飛魂,NNP,*,F,飛魂,*,*,*,*
辰酉,NNP,*,F,辰酉,*,*,*,*
巳申,NNP,*,F,巳申,*,*,*,*
묘숙,NNP,*,F,묘숙,*,*,*,*
卯宿,NNP,*,F,卯宿,*,*,*,*
재마,NNP,*,F,재마,*,*,*,*
財馬,NNP,*,F,財馬,*,*,*,*
寡宿,NNP,*,F,寡宿,*,*,*,*
旺孟,NNP,*,F,旺孟,*,*,*,*
孟神,NNP,*,F,孟神,*,*,*,*
金鬼,NNP,*,F,金鬼,*,*,*,*
河魁,NNP,*,F,河魁,*,*,*,*
未貴,NNP,*,F,未貴,*,*,*,*
洗女,NNP,*,F,洗女,*,*,*,*
火上,NNP,*,F,火上,*,*,*,*
卯命,NNP,*,F,卯命,*,*,*,*
口鬼,NNP,*,F,口鬼,*,*,*,*
旺生,NNP,*,F,旺生,*,*,*,*
극제,NNP,*,F,극제,*,*,*,*
季神,NNP,*,F,季神,*,*,*,*
午將,NNP,*,F,午將,*,*,*,*
寅午,NNP,*,F,寅午,*,*,*,*
午刑,NNP,*,F,午刑,*,*,*,*
德印,NNP,*,F,德印,*,*,*,*
不通,NNP,*,F,不通,*,*,*,*
脾土,NNP,*,F,脾土,*,*,*,*
己土,NNP,*,F,己土,*,*,*,*
自刑,NNP,*,F,自刑,*,*,*,*
辰午,NNP,*,F,辰午,*,*,*,*
傷剋,NNP,*,F,傷剋,*,*,*,*
무해,NNP,*,F,무해,*,*,*,*
勝光,NNP,*,F,勝光,*,*,*,*
無害,NNP,*,F,無害,*,*,*,*
토묘,NNP,*,F,토묘,*,*,*,*
土墓,NNP,*,F,土墓,*,*,*,*
萬里,NNP,*,F,萬里,*,*,*,*
財官,NNP,*,F,財官,*,*,*,*
손궁,NNP,*,F,손궁,*,*,*,*
陰昧,NNP,*,F,陰昧,*,*,*,*
奸殺,NNP,*,F,奸殺,*,*,*,*
亥財,NNP,*,F,亥財,*,*,*,*
不潔,NNP,*,F,不潔,*,*,*,*
월왕,NNP,*,F,월왕,*,*,*,*
축궁,NNP,*,F,축궁,*,*,*,*
筆塵,NNP,*,F,筆塵,*,*,*,*
越王,NNP,*,F,越王,*,*,*,*
丑宮,NNP,*,F,丑宮,*,*,*,*
寅巳,NNP,*,F,寅巳,*,*,*,*
課象,NNP,*,F,課象,*,*,*,*
傳體,NNP,*,F,傳體,*,*,*,*
兩比,NNP,*,F,兩比,*,*,*,*
引從,NNP,*,F,引從,*,*,*,*
申貴,NNP,*,F,申貴,*,*,*,*
태새,NNP,*,F,태새,*,*,*,*
胎財,NNP,*,F,胎財,*,*,*,*
酉亥,NNP,*,F,酉亥,*,*,*,*
登明,NNP,*,F,登明,*,*,*,*
地戶,NNP,*,F,地戶,*,*,*,*
鬼刃,NNP,*,F,鬼刃,*,*,*,*
變女,NNP,*,F,變女,*,*,*,*
辛金,NNP,*,F,辛金,*,*,*,*
丙辛,NNP,*,F,丙辛,*,*,*,*
財炎,NNP,*,F,財炎,*,*,*,*
泆女,NNP,*,F,泆女,*,*,*,*
